Time,Step_Number,RF_Btm_Pwr,RF_Rfl_Pwr,Pressure,RF_Tuner,TCP_Tuner,TCP_Top_Pwr,Vat_Valve,batch_id
52.6152,4,132,0,1184,9416,19394,351,50,l3117.txm
53.6367,4,134,0,1190,9454,19302,346,50,l3117.txm
54.6836,4,135,0,1190,9427,19556,344,50,l3117.txm
55.6758,4,135,0,1195,9458,19614,350,50,l3117.txm
56.6973,4,134,0,1187,9434,19770,342,50,l3117.txm
57.7148,5,132,0,1228,9485,19940,345,49,l3117.txm
58.7363,5,135,0,1251,9476,19962,347,49,l3117.txm
59.7578,5,134,0,1205,9453,19950,348,50,l3117.txm
60.7754,5,135,0,1179,9415,19948,350,51,l3117.txm
61.8242,5,132,0,1180,9460,19954,353,50,l3117.txm
62.8164,5,134,0,1188,9433,19952,354,50,l3117.txm
63.8359,5,135,0,1186,9492,19964,356,50,l3117.txm
64.8574,5,135,0,1186,9443,20058,355,50,l3117.txm
65.875,5,132,0,1186,9426,20058,348,50,l3117.txm
66.9004,5,134,0,1186,9416,20134,346,50,l3117.txm
67.916,5,136,0,1179,9411,20160,354,50,l3117.txm
68.9355,5,132,0,1176,9487,20434,345,50,l3117.txm
69.9551,5,132,0,1179,9469,20276,351,50,l3117.txm
70.9766,5,131,0,1186,9504,20454,348,50,l3117.txm
71.9961,5,133,0,1187,9474,20372,356,50,l3117.txm
73.0156,5,132,0,1194,9484,20350,353,50,l3117.txm
74.0625,5,132,0,1190,9561,19970,344,50,l3117.txm
75.0547,5,133,0,1182,9529,19856,352,51,l3117.txm
76.0762,5,132,0,1186,9563,19858,345,51,l3117.txm
77.0957,5,133,0,1189,9544,19174,350,51,l3117.txm
78.1152,5,134,0,1183,9474,19054,347,51,l3117.txm
79.1484,5,134,0,1184,9447,19076,347,51,l3117.txm
80.168,5,135,0,1186,9511,19122,359,51,l3117.txm
81.1875,5,132,0,1185,9508,19098,348,51,l3117.txm
82.207,5,133,0,1186,9437,19172,349,51,l3117.txm
83.2285,5,134,0,1185,9448,19292,349,51,l3117.txm
84.248,5,135,0,1185,9517,19288,348,51,l3117.txm
85.2676,5,133,0,1188,9474,19182,345,51,l3117.txm
86.3125,5,132,0,1184,9440,19098,347,51,l3117.txm
87.3359,5,135,0,1186,9474,19048,348,51,l3117.txm
88.3555,5,134,0,1186,9466,19074,343,51,l3117.txm
89.375,5,134,0,1182,9446,19046,352,51,l3117.txm
90.3965,5,134,0,1187,9512,19366,351,51,l3117.txm
91.416,5,135,0,1184,9520,19400,353,51,l3117.txm
92.4355,5,132,0,1187,9459,19294,345,51,l3117.txm
93.4551,5,132,0,1183,9518,19074,352,51,l3117.txm
94.4766,5,131,0,1184,9512,18994,344,51,l3117.txm
95.4961,5,135,0,1184,9519,19068,352,51,l3117.txm
96.5156,5,134,0,1184,9442,19394,358,51,l3117.txm
97.5352,5,132,0,1186,9506,19012,356,51,l3117.txm
98.582,5,131,0,1186,9446,19346,351,51,l3117.txm
99.5762,5,132,0,1186,9496,19008,353,51,l3117.txm
100.596,5,134,0,1184,9443,19264,355,51,l3117.txm
101.615,5,132,0,1183,9514,19142,347,51,l3117.txm
102.656,5,135,0,1186,9516,19400,355,51,l3117.txm
103.668,5,134,0,1185,9447,19352,353,51,l3117.txm
104.688,5,135,0,1185,9437,19338,348,51,l3117.txm
105.707,5,132,0,1184,9503,19146,353,51,l3117.txm
106.729,5,133,0,1182,9430,19066,350,51,l3117.txm
107.748,5,134,0,1184,9438,19452,356,51,l3117.txm
108.768,5,132,0,1187,9447,19226,358,51,l3117.txm
109.787,5,135,0,1184,9471,19144,346,51,l3117.txm
110.832,5,134,0,1186,9508,19084,345,51,l3117.txm
10.1973,4,136,0,1262,9459,20126,343,49,l3117.txm
10.1973,4,136,0,1262,9459,20126,343,49,l3118.txm
11.2168,4,134,0,1261,9501,20098,349,49,l3118.txm
12.2383,4,135,0,1259,9510,20106,346,49,l3118.txm
13.2578,4,131,0,1226,9471,20116,344,50,l3118.txm
14.2773,4,132,0,1183,9485,20088,344,50,l3118.txm
15.2969,4,136,0,1147,9455,19258,348,49,l3118.txm
16.3164,4,134,0,1186,9471,19494,354,49,l3118.txm
17.3379,4,132,0,1204,9522,19542,348,49,l3118.txm
18.3574,4,132,0,1204,9488,19432,357,50,l3118.txm
19.377,4,132,0,1155,9436,19450,347,50,l3118.txm
20.4238,4,136,0,1195,9512,19422,350,49,l3118.txm
21.4473,4,132,0,1189,9493,19626,355,50,l3118.txm
22.4668,4,135,0,1181,9528,19478,349,50,l3118.txm
23.4883,4,133,0,1187,9462,19278,348,50,l3118.txm
24.5078,4,132,0,1185,9500,19498,348,50,l3118.txm
25.5273,4,131,0,1184,9477,19172,357,50,l3118.txm
26.5469,4,135,0,1187,9441,19146,350,50,l3118.txm
27.5664,4,134,0,1183,9443,19396,345,50,l3118.txm
28.5879,4,132,0,1183,9438,19388,345,50,l3118.txm
29.6074,4,131,0,1184,9479,19238,356,49,l3118.txm
30.627,4,136,0,1182,9434,19312,343,49,l3118.txm
31.6465,4,133,0,1184,9462,19364,352,49,l3118.txm
32.6934,4,133,0,1184,9462,19310,357,49,l3118.txm
33.7168,4,136,0,1189,9434,19290,357,49,l3118.txm
34.7383,4,133,0,1184,9454,19226,356,49,l3118.txm
35.7578,4,132,0,1188,9522,19162,344,49,l3118.txm
36.7773,4,133,0,1184,9464,19208,349,49,l3118.txm
37.7969,4,136,0,1186,9430,19168,344,49,l3118.txm
38.8164,4,131,0,1186,9447,19258,356,49,l3118.txm
39.8379,4,137,0,1186,9472,19338,344,49,l3118.txm
40.8574,4,132,0,1184,9461,19338,352,49,l3118.txm
41.8828,4,132,0,1186,9439,19410,348,49,l3118.txm
42.9082,4,132,0,1187,9461,19142,342,49,l3118.txm
43.9277,4,130,0,1187,9446,19392,356,49,l3118.txm
44.9746,4,132,0,1185,9448,19306,349,49,l3118.txm
45.9961,4,134,0,1185,9472,19372,348,49,l3118.txm
47.0156,4,135,0,1183,9514,19420,337,49,l3118.txm
48.0352,4,134,0,1185,9459,19138,357,49,l3118.txm
49.0547,4,133,0,1186,9440,19246,356,49,l3118.txm
50.0762,4,132,0,1186,9447,19226,353,49,l3118.txm
51.0957,4,134,0,1187,9436,19202,349,49,l3118.txm
52.1406,4,133,0,1185,9495,19192,350,49,l3118.txm
53.1348,4,133,0,1187,9442,19310,346,49,l3118.txm
54.1562,4,131,0,1193,9424,19346,345,50,l3118.txm
55.1777,4,134,0,1188,9430,19638,349,50,l3118.txm
56.1973,4,133,0,1189,9481,19772,346,50,l3118.txm
57.2168,5,135,0,1223,9414,19912,359,49,l3118.txm
58.2383,5,134,0,1243,9511,19910,346,50,l3118.txm
59.2578,5,132,0,1207,9445,19906,348,50,l3118.txm
60.2773,5,133,0,1180,9507,19948,343,51,l3118.txm
61.2969,5,133,0,1185,9436,20000,342,50,l3118.txm
62.3164,5,135,0,1187,9423,19986,346,50,l3118.txm
63.3379,5,134,0,1184,9437,19988,352,50,l3118.txm
64.3828,5,132,0,1186,9428,20016,345,50,l3118.txm
65.377,5,134,0,1185,9489,20036,346,50,l3118.txm
66.3965,5,132,0,1186,9426,19932,348,50,l3118.txm
67.418,5,132,0,1180,9502,20124,347,50,l3118.txm
68.4375,5,135,0,1178,9458,20032,349,50,l3118.txm
69.457,5,136,0,1180,9421,20390,348,50,l3118.txm
70.4766,5,134,0,1182,9459,20444,359,50,l3118.txm
71.498,5,136,0,1187,9435,20374,347,50,l3118.txm
72.5176,5,135,0,1194,9542,20020,349,50,l3118.txm
73.5371,5,135,1,1189,9478,20034,356,50,l3118.txm
74.5566,5,134,0,1187,9473,20056,347,50,l3118.txm
75.5781,5,132,0,1188,9456,19614,348,51,l3118.txm
76.623,5,133,0,1184,9420,19206,349,51,l3118.txm
77.6172,5,132,0,1185,9455,19262,348,51,l3118.txm
78.6367,5,133,0,1179,9430,19142,346,51,l3118.txm
79.6582,5,134,0,1190,9426,19320,356,51,l3118.txm
80.6777,5,133,0,1186,9493,19140,345,51,l3118.txm
81.6973,5,133,0,1187,9425,19400,348,51,l3118.txm
82.7168,5,132,0,1181,9504,19350,350,51,l3118.txm
83.7383,5,133,0,1185,9505,19042,347,51,l3118.txm
84.7578,5,135,0,1184,9453,19450,350,51,l3118.txm
85.7773,5,132,0,1186,9470,19086,353,51,l3118.txm
86.7969,5,134,0,1186,9498,19418,358,51,l3118.txm
87.8164,5,135,0,1185,9512,19088,353,51,l3118.txm
88.8574,5,131,0,1187,9497,19158,347,51,l3118.txm
89.877,5,132,0,1187,9438,19046,348,51,l3118.txm
90.8965,5,132,0,1184,9435,19028,349,51,l3118.txm
91.918,5,134,0,1187,9445,19188,343,51,l3118.txm
92.9375,5,132,0,1184,9458,19184,341,51,l3118.txm
93.9551,5,134,0,1186,9457,19368,343,51,l3118.txm
94.9746,5,132,0,1185,9415,19046,350,51,l3118.txm
95.9961,5,132,0,1186,9438,19254,352,51,l3118.txm
97.0156,5,133,0,1184,9436,19224,351,51,l3118.txm
98.0352,5,131,0,1184,9490,19374,346,51,l3118.txm
99.0547,5,132,0,1185,9440,19022,353,51,l3118.txm
100.076,5,136,0,1185,9480,19152,346,51,l3118.txm
101.139,5,134,0,1184,9476,19118,345,51,l3118.txm
102.135,5,134,0,1185,9452,19008,344,51,l3118.txm
103.168,5,132,0,1186,9487,19232,357,51,l3118.txm
104.188,5,132,0,1185,9413,19084,350,51,l3118.txm
105.207,5,134,0,1186,9425,19214,350,51,l3118.txm
106.227,5,131,0,1185,9480,19100,353,51,l3118.txm
107.248,5,132,0,1186,9445,19174,347,51,l3118.txm
108.268,5,135,0,1184,9497,18972,350,51,l3118.txm
109.287,5,132,0,1183,9435,19302,342,51,l3118.txm
110.307,5,135,0,1185,9506,19048,345,51,l3118.txm
10.7285,4,133,0,1261,9434,20110,354,49,l3118.txm
10.7285,4,133,0,1261,9434,20110,354,49,l3119.txm
11.752,4,133,0,1260,9423,20098,350,49,l3119.txm
12.7949,4,134,0,1259,9419,20100,355,49,l3119.txm
13.7891,4,135,0,1224,9429,20156,352,50,l3119.txm
14.8086,4,132,0,1180,9520,20346,352,50,l3119.txm
15.8281,4,134,0,1138,9465,19376,351,50,l3119.txm
16.8477,4,132,0,1191,9440,19518,352,49,l3119.txm
17.8691,4,135,0,1208,9503,19380,347,49,l3119.txm
18.8887,4,135,0,1202,9461,19676,350,50,l3119.txm
19.9082,4,125,0,1159,9462,19356,353,50,l3119.txm
20.9277,4,136,0,1193,9513,19254,345,49,l3119.txm
21.9492,4,133,0,1186,9515,19582,347,50,l3119.txm
22.9688,4,132,0,1188,9459,19490,354,50,l3119.txm
23.9883,4,133,0,1186,9463,19384,351,50,l3119.txm
25.0078,4,132,0,1183,9507,19196,345,50,l3119.txm
26.0293,4,133,0,1185,9481,19358,349,50,l3119.txm
27.0488,4,136,0,1185,9462,19310,348,50,l3119.txm
28.0684,4,135,0,1184,9460,19146,350,50,l3119.txm
29.0879,4,135,0,1185,9476,19212,350,50,l3119.txm
30.1094,4,133,0,1182,9452,19202,348,50,l3119.txm
31.1289,4,133,0,1183,9480,19358,350,50,l3119.txm
32.1738,4,133,0,1185,9474,19190,352,50,l3119.txm
33.168,4,134,0,1186,9422,19434,345,49,l3119.txm
34.1875,4,135,0,1184,9487,19324,347,49,l3119.txm
35.209,4,136,0,1186,9515,19336,344,49,l3119.txm
36.2285,4,133,0,1183,9445,19324,351,49,l3119.txm
37.248,4,135,0,1185,9488,19332,346,49,l3119.txm
38.2676,4,132,0,1184,9451,19166,343,50,l3119.txm
39.2891,4,134,0,1185,9459,19242,346,50,l3119.txm
40.3086,4,133,0,1185,9502,19354,349,50,l3119.txm
41.3281,4,131,0,1183,9447,19418,347,50,l3119.txm
42.3477,4,130,0,1185,9459,19192,346,50,l3119.txm
43.3691,4,133,0,1185,9490,19224,351,50,l3119.txm
44.416,4,132,0,1185,9453,19406,349,50,l3119.txm
45.4082,4,133,0,1184,9521,19396,343,50,l3119.txm
46.4297,4,133,0,1183,9436,19382,357,50,l3119.txm
47.4531,4,132,0,1184,9503,19374,350,50,l3119.txm
48.4687,4,137,0,1184,9472,19310,349,50,l3119.txm
49.4883,4,134,0,1189,9451,19168,360,50,l3119.txm
50.5078,4,133,0,1188,9452,19408,356,50,l3119.txm
51.5293,4,134,0,1187,9454,19202,350,50,l3119.txm
52.5488,4,130,0,1184,9505,19230,348,50,l3119.txm
53.5684,4,132,0,1186,9462,19182,347,50,l3119.txm
54.5879,4,135,0,1184,9434,19276,359,50,l3119.txm
55.6094,4,132,0,1197,9433,19396,357,50,l3119.txm
56.6562,4,132,0,1188,9434,19608,351,50,l3119.txm
57.6484,4,136,0,1193,9477,19758,356,50,l3119.txm
58.668,5,135,0,1204,9428,19894,351,50,l3119.txm
59.6914,5,134,0,1245,9504,19954,351,50,l3119.txm
60.709,5,133,0,1204,9432,19964,350,50,l3119.txm
61.7285,5,132,0,1184,9469,19958,343,51,l3119.txm
62.748,5,135,0,1183,9479,19864,342,50,l3119.txm
63.7676,5,134,0,1188,9484,19968,351,50,l3119.txm
64.7891,5,133,0,1186,9443,19970,350,51,l3119.txm
65.8086,5,134,0,1184,9514,20020,351,50,l3119.txm
66.8281,5,133,0,1188,9486,19852,350,50,l3119.txm
67.8477,5,134,0,1182,9438,20172,354,51,l3119.txm
68.8691,5,136,0,1182,9421,20200,350,50,l3119.txm
69.8926,5,133,0,1178,9495,19984,342,50,l3119.txm
70.9082,5,134,0,1179,9455,20178,347,50,l3119.txm
71.9434,5,132,0,1182,9439,20298,350,50,l3119.txm
72.9609,5,132,0,1183,9492,20236,346,50,l3119.txm
73.9805,5,132,0,1193,9518,20446,346,50,l3119.txm
75,5,133,0,1194,9489,19968,355,50,l3119.txm
76.0488,5,135,0,1189,9523,20002,349,51,l3119.txm
77.041,5,132,0,1186,9438,19850,353,51,l3119.txm
78.0605,5,134,0,1186,9421,19328,349,51,l3119.txm
79.0801,5,132,0,1189,9532,19402,350,51,l3119.txm
80.0977,5,132,0,1181,9543,19268,343,51,l3119.txm
81.1191,5,132,0,1184,9478,19032,347,51,l3119.txm
82.1406,5,133,0,1186,9452,19202,347,51,l3119.txm
83.1582,5,135,0,1184,9535,19064,346,51,l3119.txm
84.1777,5,134,0,1183,9528,19104,346,51,l3119.txm
85.2012,5,134,0,1186,9454,19018,354,51,l3119.txm
86.2187,5,132,0,1184,9454,19394,352,51,l3119.txm
87.2402,5,132,0,1184,9479,19352,350,51,l3119.txm
88.2852,5,132,0,1185,9519,19078,354,51,l3119.txm
89.2793,5,132,0,1185,9527,19106,349,51,l3119.txm
90.3008,5,133,0,1184,9474,19228,346,51,l3119.txm
91.3203,5,135,0,1184,9462,19300,357,51,l3119.txm
92.3398,5,133,0,1184,9480,19028,353,51,l3119.txm
93.3613,5,134,0,1185,9477,19338,349,51,l3119.txm
94.3809,5,134,0,1187,9503,19326,350,51,l3119.txm
95.4004,5,134,0,1187,9516,18992,342,51,l3119.txm
96.4199,5,134,0,1183,9469,19096,346,51,l3119.txm
97.4414,5,133,0,1185,9477,19054,347,51,l3119.txm
98.4609,5,133,0,1186,9456,19340,343,51,l3119.txm
99.4805,5,133,0,1183,9524,19284,354,51,l3119.txm
100.529,5,135,0,1184,9468,19050,354,51,l3119.txm
101.52,5,132,0,1184,9513,19258,351,51,l3119.txm
102.541,5,132,0,1183,9463,19316,346,51,l3119.txm
103.561,5,134,0,1184,9492,19072,343,51,l3119.txm
104.58,5,135,0,1184,9541,19128,348,51,l3119.txm
105.6,5,135,0,1186,9470,19396,352,51,l3119.txm
106.621,5,132,0,1185,9490,19178,348,51,l3119.txm
107.641,5,131,0,1185,9441,19278,342,51,l3119.txm
108.66,5,133,0,1185,9460,19440,351,51,l3119.txm
109.68,5,132,0,1186,9467,18996,354,51,l3119.txm
110.701,5,133,0,1187,9499,19302,347,51,l3119.txm
111.721,5,135,0,1184,9486,19282,341,51,l3119.txm
112.768,5,133,0,1188,9515,18986,346,51,l3119.txm
10.1953,4,134,0,1259,9501,20104,351,49,l3119.txm
10.1953,4,134,0,1259,9501,20104,351,49,l3123.txm
11.2168,4,131,0,1259,9407,20122,350,49,l3123.txm
12.2363,4,132,0,1257,9470,20108,342,49,l3123.txm
13.2559,4,135,0,1228,9423,20106,348,50,l3123.txm
14.2754,4,133,0,1178,9513,20286,345,50,l3123.txm
15.2969,4,133,0,1144,9493,19028,347,50,l3123.txm
16.3164,4,133,0,1196,9492,19470,352,49,l3123.txm
17.3359,4,133,1,1205,9503,19354,347,49,l3123.txm
18.3555,4,133,0,1205,9502,19512,351,50,l3123.txm
19.377,4,133,0,1161,9431,19404,359,50,l3123.txm
20.4219,4,133,0,1195,9452,19372,349,49,l3123.txm
21.416,4,132,0,1184,9497,19558,353,50,l3123.txm
22.4355,4,135,0,1184,9473,19634,348,49,l3123.txm
23.457,4,131,0,1186,9447,19598,352,49,l3123.txm
24.4766,4,134,0,1186,9415,19448,342,49,l3123.txm
25.4961,4,135,0,1184,9425,19226,344,49,l3123.txm
26.5156,4,134,0,1184,9442,19342,359,49,l3123.txm
27.5371,4,132,0,1184,9416,19310,346,49,l3123.txm
28.5566,4,136,0,1185,9464,19422,344,49,l3123.txm
29.5762,4,134,0,1183,9450,19434,353,49,l3123.txm
30.5957,4,133,0,1184,9489,19340,355,49,l3123.txm
31.6152,4,134,0,1183,9471,19136,347,49,l3123.txm
32.6621,4,134,0,1184,9423,19244,344,49,l3123.txm
33.6562,4,135,0,1184,9500,19390,350,49,l3123.txm
34.6758,4,134,0,1184,9451,19246,349,49,l3123.txm
35.6953,4,133,0,1186,9444,19388,346,49,l3123.txm
36.7168,4,135,0,1188,9461,19452,347,49,l3123.txm
37.7363,4,135,0,1185,9480,19390,351,49,l3123.txm
38.7539,4,133,0,1187,9420,19230,340,49,l3123.txm
39.7734,4,131,0,1186,9502,19238,351,49,l3123.txm
40.7949,4,132,0,1189,9497,19188,349,49,l3123.txm
41.8144,4,133,0,1185,9490,19412,345,49,l3123.txm
42.834,4,132,0,1184,9427,19232,349,49,l3123.txm
43.8535,4,131,0,1185,9506,19246,346,49,l3123.txm
44.9023,4,133,0,1186,9444,19262,347,49,l3123.txm
45.8945,4,135,0,1185,9509,19292,344,49,l3123.txm
46.916,4,134,0,1184,9510,19344,361,49,l3123.txm
47.9355,4,136,0,1187,9402,19320,349,49,l3123.txm
48.9551,4,132,0,1188,9471,19300,358,49,l3123.txm
49.9785,4,135,0,1185,9478,19286,358,49,l3123.txm
50.9961,4,132,0,1184,9437,19256,347,49,l3123.txm
52.0176,4,135,0,1186,9501,19254,357,49,l3123.txm
53.0391,4,133,0,1186,9443,19424,344,49,l3123.txm
54.0566,4,134,0,1186,9510,19294,356,50,l3123.txm
55.0781,4,134,0,1196,9512,19452,349,50,l3123.txm
56.0957,4,132,0,1189,9438,19644,345,50,l3123.txm
57.1191,5,134,0,1188,9417,19812,352,49,l3123.txm
58.1387,5,133,0,1256,9467,19898,348,49,l3123.txm
59.1582,5,132,0,1214,9473,19892,347,50,l3123.txm
60.1758,5,133,0,1183,9482,19966,349,51,l3123.txm
61.1953,5,132,0,1180,9495,20052,348,50,l3123.txm
62.2187,5,134,0,1187,9524,20042,350,50,l3123.txm
63.2656,5,134,0,1187,9491,20048,354,50,l3123.txm
64.3027,5,132,0,1183,9442,20034,354,50,l3123.txm
65.2969,5,133,0,1184,9510,20036,352,50,l3123.txm
66.3184,5,131,0,1186,9513,19860,344,50,l3123.txm
67.3379,5,131,0,1185,9502,19988,347,50,l3123.txm
68.3574,5,133,0,1181,9480,19944,354,50,l3123.txm
69.3789,5,133,0,1179,9455,20190,349,50,l3123.txm
70.3965,5,133,0,1179,9425,20336,350,50,l3123.txm
71.418,5,131,0,1181,9423,20206,350,50,l3123.txm
72.4375,5,134,0,1185,9527,20214,361,50,l3123.txm
73.459,5,133,0,1184,9484,20230,356,50,l3123.txm
74.4766,5,133,0,1193,9530,20280,349,50,l3123.txm
75.4961,5,133,0,1190,9543,20180,351,50,l3123.txm
76.543,5,136,0,1186,9492,20004,347,51,l3123.txm
77.5391,5,134,0,1184,9454,19896,348,51,l3123.txm
78.5586,5,132,0,1186,9524,19254,343,51,l3123.txm
79.5781,5,131,0,1188,9485,19290,346,51,l3123.txm
80.5957,5,134,0,1181,9473,19262,356,51,l3123.txm
81.6191,5,132,0,1185,9483,19308,355,51,l3123.txm
82.6367,5,132,0,1186,9537,19390,353,51,l3123.txm
83.6816,5,133,0,1185,9507,19032,348,51,l3123.txm
84.6777,5,132,0,1186,9473,19132,344,51,l3123.txm
85.6953,5,135,1,1186,9518,19092,350,51,l3123.txm
86.7187,5,135,0,1186,9504,19206,351,51,l3123.txm
87.7363,5,134,0,1187,9437,19062,349,51,l3123.txm
88.7559,5,133,0,1187,9485,19442,348,51,l3123.txm
89.7734,5,133,0,1187,9506,19284,348,51,l3123.txm
90.7969,5,132,0,1183,9505,19034,347,51,l3123.txm
91.8144,5,131,0,1187,9498,19066,354,51,l3123.txm
92.834,5,135,0,1186,9513,19294,345,51,l3123.txm
93.8535,5,133,0,1185,9487,19066,348,51,l3123.txm
94.877,5,134,0,1184,9473,19072,350,51,l3123.txm
95.9219,5,133,0,1186,9437,19288,347,51,l3123.txm
96.918,5,132,0,1184,9524,19096,346,51,l3123.txm
97.9355,5,134,0,1185,9498,18994,353,51,l3123.txm
98.957,5,134,0,1184,9472,19196,352,51,l3123.txm
99.9785,5,133,0,1185,9508,19106,350,51,l3123.txm
100.998,5,132,0,1188,9500,19074,352,51,l3123.txm
102.018,5,135,0,1184,9440,19418,344,51,l3123.txm
103.039,5,134,0,1185,9513,19350,347,51,l3123.txm
104.059,5,134,0,1185,9442,19154,348,51,l3123.txm
105.078,5,135,0,1184,9499,19438,345,51,l3123.txm
106.098,5,132,0,1183,9467,19034,355,51,l3123.txm
107.115,5,135,0,1187,9484,19272,351,51,l3123.txm
108.176,5,132,0,1184,9454,19262,350,51,l3123.txm
109.158,5,131,0,1184,9456,19106,350,51,l3123.txm
110.176,5,134,0,1185,9492,19394,353,51,l3123.txm
9.68945,4,133,0,1262,9467,20116,347,49,l3123.txm
9.68945,4,133,0,1262,9467,20116,347,49,l3124.txm
10.709,4,132,0,1261,9424,20086,344,49,l3124.txm
11.7285,4,133,0,1256,9482,20088,349,49,l3124.txm
12.75,4,135,0,1212,9462,19972,346,50,l3124.txm
13.7949,4,132,0,1170,9496,20138,356,50,l3124.txm
14.791,4,132,0,1158,9442,19670,350,49,l3124.txm
15.8281,4,133,0,1200,9496,19560,350,49,l3124.txm
16.8496,4,131,0,1208,9493,19258,347,49,l3124.txm
17.8691,4,131,0,1179,9542,19496,358,50,l3124.txm
18.8887,4,131,0,1173,9456,19656,351,50,l3124.txm
19.9082,4,134,0,1194,9492,19556,350,49,l3124.txm
20.9297,4,134,0,1185,9449,19232,344,50,l3124.txm
21.9512,4,134,0,1182,9477,19436,347,50,l3124.txm
22.9707,4,138,0,1184,9444,19206,344,50,l3124.txm
23.9883,4,135,0,1183,9474,19434,354,50,l3124.txm
25.0156,4,135,0,1181,9477,19312,354,50,l3124.txm
26.0547,4,135,0,1189,9437,19160,360,49,l3124.txm
27.0508,4,135,0,1180,9451,19196,353,50,l3124.txm
28.0703,4,133,0,1188,9442,19250,356,50,l3124.txm
29.0898,4,132,0,1182,9433,19404,352,49,l3124.txm
30.1094,4,136,0,1187,9412,19196,360,50,l3124.txm
31.1309,4,132,0,1181,9487,19244,354,49,l3124.txm
32.1504,4,133,0,1193,9454,19300,339,49,l3124.txm
33.1719,4,131,0,1177,9474,19152,345,50,l3124.txm
34.1914,4,133,0,1188,9454,19174,347,49,l3124.txm
35.2109,4,133,0,1183,9430,19328,352,50,l3124.txm
36.2305,4,130,0,1186,9454,19420,346,49,l3124.txm
37.25,4,132,0,1186,9425,19330,342,49,l3124.txm
38.2949,4,133,0,1184,9447,19338,351,49,l3124.txm
39.291,4,134,0,1189,9450,19446,347,49,l3124.txm
40.3105,4,134,0,1184,9495,19294,359,49,l3124.txm
41.332,4,132,0,1186,9478,19422,351,49,l3124.txm
42.3496,4,133,0,1188,9422,19206,352,49,l3124.txm
43.3711,4,132,0,1185,9441,19318,357,49,l3124.txm
44.3887,4,134,0,1186,9459,19332,345,49,l3124.txm
45.4102,4,130,0,1184,9458,19314,344,49,l3124.txm
46.4316,4,136,0,1185,9408,19178,343,49,l3124.txm
47.4492,4,133,0,1186,9444,19242,349,49,l3124.txm
48.4687,4,134,0,1184,9447,19396,350,50,l3124.txm
49.4863,4,137,0,1185,9438,19444,347,49,l3124.txm
50.5098,4,129,0,1185,9459,19250,350,49,l3124.txm
51.5273,4,131,0,1186,9435,19336,344,50,l3124.txm
52.5488,4,132,0,1181,9426,19274,355,49,l3124.txm
53.5664,4,133,0,1194,9409,19294,348,49,l3124.txm
54.5898,4,131,0,1198,9435,19512,345,50,l3124.txm
55.6289,4,131,0,1188,9442,19678,350,50,l3124.txm
56.6465,4,136,0,1191,9436,19852,356,50,l3124.txm
57.6953,5,134,0,1240,9457,20068,355,49,l3124.txm
58.6894,5,133,0,1236,9515,19980,356,50,l3124.txm
59.7109,5,133,0,1197,9437,19974,348,50,l3124.txm
60.7305,5,132,0,1179,9471,19980,353,51,l3124.txm
61.75,5,135,0,1185,9427,19972,351,50,l3124.txm
62.7695,5,135,0,1188,9439,19982,346,50,l3124.txm
63.791,5,136,0,1184,9479,19978,351,51,l3124.txm
64.8086,5,134,0,1185,9439,19928,346,51,l3124.txm
65.8281,5,133,0,1187,9517,20202,342,51,l3124.txm
66.8516,5,132,0,1185,9407,20206,342,51,l3124.txm
67.8691,5,134,0,1182,9488,20118,345,51,l3124.txm
68.8906,5,134,0,1180,9444,20132,341,50,l3124.txm
69.9355,5,134,0,1176,9500,20052,349,50,l3124.txm
70.9609,5,135,0,1183,9435,20178,353,50,l3124.txm
71.9785,5,136,0,1184,9428,20306,353,50,l3124.txm
73,5,134,0,1186,9444,20378,351,50,l3124.txm
74.0195,5,134,0,1194,9552,20122,354,50,l3124.txm
75.0391,5,132,0,1189,9462,20124,346,50,l3124.txm
76.0586,5,134,0,1191,9437,19858,349,51,l3124.txm
77.0781,5,135,0,1185,9522,19812,347,51,l3124.txm
78.0996,5,135,0,1188,9454,19108,349,51,l3124.txm
79.1191,5,132,0,1186,9430,19228,348,51,l3124.txm
80.1387,5,135,0,1184,9490,19210,343,51,l3124.txm
81.1582,5,131,0,1184,9438,19444,352,51,l3124.txm
82.209,5,134,0,1183,9517,19310,350,51,l3124.txm
83.2285,5,133,0,1184,9468,19452,348,51,l3124.txm
84.25,5,134,0,1184,9413,19350,348,51,l3124.txm
85.2695,5,132,0,1181,9488,19124,347,51,l3124.txm
86.2891,5,132,0,1184,9424,19204,344,51,l3124.txm
87.3086,5,133,0,1184,9454,19182,344,51,l3124.txm
88.3281,5,132,0,1182,9496,19164,351,51,l3124.txm
89.375,5,134,0,1182,9466,19318,351,51,l3124.txm
90.3691,5,135,0,1184,9497,19252,351,51,l3124.txm
91.3887,5,134,0,1184,9482,19016,352,51,l3124.txm
92.4082,5,132,0,1183,9435,18966,354,51,l3124.txm
93.4297,5,135,0,1183,9426,19320,353,51,l3124.txm
94.4492,5,136,0,1185,9474,19294,342,51,l3124.txm
95.4668,5,131,0,1187,9498,19270,344,51,l3124.txm
96.4863,5,132,0,1184,9484,18966,350,51,l3124.txm
97.5078,5,133,0,1185,9482,19160,347,51,l3124.txm
98.5273,5,134,0,1182,9487,19304,345,51,l3124.txm
99.5488,5,132,0,1185,9414,18998,355,51,l3124.txm
100.566,5,135,0,1183,9454,19100,355,51,l3124.txm
101.615,5,133,0,1186,9422,19060,344,51,l3124.txm
